Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"72407.1353","Klebsiella pneumoniae subsp. pneumoniae strain SIKP121",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP121",,,,"MLST.klebsiella.16",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399437","GCA_004833115.1",,"STDM00000000","JCVI","WGS","Illumina NextSeq 500","138.81x","SPAdes v. 3.13",,,71,5473709,57.25584,9,172472,71,1,,5647,95.24,94.21,0.22,99.78,,"stool",,"2017-09-21",2017,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:23:33.398Z","2019-07-15T13:23:33.398Z"
"72407.1354","Klebsiella pneumoniae subsp. pneumoniae strain SIKP163",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP163",,,,"MLST.klebsiella.11",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399508","GCA_004833175.1",,"STEI00000000","JCVI","WGS","Illumina NextSeq 500","74.57x","SPAdes v. 3.13",,,131,5621564,57.226494,18,108774,67,3,,5802,95.6,94.03,,99.78,,"sputum",,"2018-01-26",2018,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:26:05.001Z","2019-07-15T13:26:05.001Z"
"72407.1355","Klebsiella pneumoniae subsp. pneumoniae strain SIKP176",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP176",,,,"MLST.klebsiella.16",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399491","GCA_004833205.1",,"STEV00000000","JCVI","WGS","Illumina NextSeq 500","74.48x","SPAdes v. 3.13",,,83,5556336,57.19172,9,178410,69,2,,5740,95.3,94.15,0.22,99.78,,"blood",,"2017-10-26",2017,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:28:37.643Z","2019-07-15T13:28:37.643Z"
"72407.1356","Klebsiella pneumoniae subsp. pneumoniae strain SIKP168",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP168",,,,"MLST.klebsiella.16",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399501","GCA_004833215.1",,"STEN00000000","JCVI","WGS","Illumina NextSeq 500","72.19x","SPAdes v. 3.13",,,96,5529015,57.235188,10,152201,74,3,,5729,95.24,93.85,0.33,99.78,,"urine",,"2017-12-27",2017,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:26:29.423Z","2019-07-15T13:26:29.423Z"
"72407.1357","Klebsiella pneumoniae subsp. pneumoniae strain SIKP173",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP173",,,,"MLST.klebsiella.147",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399495","GCA_004833245.1",,"STES00000000","JCVI","WGS","Illumina NextSeq 500","33.56x","SPAdes v. 3.13",,,168,5706464,57.083862,15,154762,69,3,,5936,95.12,93.49,,99.78,,"blood",,"2017-03-03",2017,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:26:35.058Z","2019-07-15T13:26:35.058Z"
"72407.1358","Klebsiella pneumoniae subsp. pneumoniae strain SIKP177",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP177",,,,"MLST.klebsiella.16",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399489","GCA_004833275.1",,"STEW00000000","JCVI","WGS","Illumina NextSeq 500","75.31x","SPAdes v. 3.13",,,69,5499711,57.25988,8,182561,73,2,,5690,95.12,93.97,0.11,99.78,,"sputum",,"2017-10-24",2017,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:26:32.844Z","2019-07-15T13:26:32.844Z"
"72407.1359","Klebsiella pneumoniae subsp. pneumoniae strain SIKP142",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP142",,,,"MLST.klebsiella.16",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399475","GCA_004833295.1",,"STCK00000000","JCVI","WGS","Illumina NextSeq 500","44.84x","SPAdes v. 3.13",,,81,5524927,57.238167,9,163120,76,3,,5702,95.24,93.91,0.22,99.78,,"stool",,"2018-01-11",2018,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:29:49.138Z","2019-07-15T13:29:49.138Z"
"72407.1360","Klebsiella pneumoniae subsp. pneumoniae strain SIKP107",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP107",,,,"MLST.klebsiella.147",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399451","GCA_004833305.1",,"STDA00000000","JCVI","WGS","Illumina NextSeq 500","39.62x","SPAdes v. 3.13",,,99,5544154,57.182575,16,98234,70,3,,5618,95.24,93.61,,99.78,,"stool",,"2016-12-19",2016,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:27:44.714Z","2019-07-15T13:27:44.714Z"
"72407.1361","Klebsiella pneumoniae subsp. pneumoniae strain SIKP164",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP164",,,,"MLST.klebsiella.11",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399506","GCA_004833485.1",,"STEJ00000000","JCVI","WGS","Illumina NextSeq 500","69.92x","SPAdes v. 3.13",,,133,5618641,57.233734,15,122222,70,3,,5808,95.48,94.03,,99.78,,"sputum",,"2018-02-01",2018,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:31:35.532Z","2019-07-15T13:31:35.532Z"
"72407.1362","Klebsiella pneumoniae subsp. pneumoniae strain SIKP110",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP110",,,,"MLST.klebsiella.14",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399448","GCA_004833515.1",,"STDB00000000","JCVI","WGS","Illumina NextSeq 500","136.12x","SPAdes v. 3.13",,,72,5424769,57.366756,15,116840,62,1,,5441,95.36,94.21,,99.78,,"stool",,"2017-08-03",2017,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:31:56.459Z","2019-07-15T13:31:56.459Z"
"72407.1363","Klebsiella pneumoniae subsp. pneumoniae strain SIKP113",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP113",,,,"MLST.klebsiella.147",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399445","GCA_004833625.1",,"STDE00000000","JCVI","WGS","Illumina NextSeq 500","146.82x","SPAdes v. 3.13",,,112,5603840,57.173046,14,156270,68,3,,5739,95.12,93.79,,99.78,,"stool",,"2017-08-15",2017,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:39:00.131Z","2019-07-15T13:39:00.131Z"
"72407.1364","Klebsiella pneumoniae subsp. pneumoniae strain SIKP182",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP182",,,,"MLST.klebsiella.231",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399734","GCA_004833705.1",,"STFB00000000","JCVI","WGS","Illumina NextSeq 500","163.54x","SPAdes v. 3.13",,,103,5487765,57.166332,14,121209,68,1,,5616,95.54,94.21,0.11,99.78,,"sputum",,"2017-12-22",2017,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:40:00.598Z","2019-07-15T13:40:00.598Z"
"72407.1365","Klebsiella pneumoniae subsp. pneumoniae strain SIKP114",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP114",,,,"MLST.klebsiella.147",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399444","GCA_004833785.1",,"STDF00000000","JCVI","WGS","Illumina NextSeq 500","139.83x","SPAdes v. 3.13",,,102,5603023,57.17601,11,164581,67,3,,5745,95.3,93.91,,99.78,,"stool",,"2017-08-15",2017,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:37:23.013Z","2019-07-15T13:37:23.013Z"
"72407.1366","Klebsiella pneumoniae subsp. pneumoniae strain SIKP172",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP172",,,,"MLST.klebsiella.147",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399496","GCA_004833805.1",,"STER00000000","JCVI","WGS","Illumina NextSeq 500","118.15x","SPAdes v. 3.13",,,115,5722901,57.06424,15,138699,69,3,,5933,95.12,93.43,,99.78,,"blood",,"2016-12-02",2016,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:38:55.316Z","2019-07-15T13:38:55.316Z"
"72407.1367","Klebsiella pneumoniae subsp. pneumoniae strain SIKP171",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP171",,,,"MLST.klebsiella.16",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399497","GCA_004833815.1",,"STEQ00000000","JCVI","WGS","Illumina NextSeq 500","134.45x","SPAdes v. 3.13",,,77,5477543,57.27842,10,172472,68,1,,5637,95.24,93.91,0.11,99.78,,"sputum",,"2016-11-18",2016,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:41:35.873Z","2019-07-15T13:41:35.873Z"
"72407.1368","Klebsiella pneumoniae subsp. pneumoniae strain SIKP169",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP169",,,,"MLST.klebsiella.16",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399499","GCA_004833875.1",,"STEO00000000","JCVI","WGS","Illumina NextSeq 500","74.7x","SPAdes v. 3.13",,,91,5567356,57.189392,9,149173,74,3,,5771,95.06,93.61,0.11,99.78,,"urine",,"2018-01-04",2018,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:41:39.350Z","2019-07-15T13:41:39.350Z"
"72407.1369","Klebsiella pneumoniae subsp. pneumoniae strain SIKP181",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","SIKP181",,,,"MLST.klebsiella.231",,,,,,,,,,,,,,,,"Good","2019-04-23T00:00:00Z",,,"PRJNA532291","SAMN11399736","GCA_004833925.1",,"STFA00000000","JCVI","WGS","Illumina NextSeq 500","212.07x","SPAdes v. 3.13",,,102,5486387,57.163887,11,171066,68,1,,5621,95.42,94.03,0.11,99.55,,"sputum",,"2017-12-19",2017,,"Thailand",,,,"Asia","Thailand",,"Human, Homo sapiens","Human",,,,"Human",,,,,"WGS of Carbapenem-resistant Gram-negative clinical isolates from ThailandIllumina Reads200 Samples","2019-07-15T13:44:40.729Z","2019-07-15T13:44:40.729Z"
"72407.1370","Klebsiella pneumoniae subsp. pneumoniae strain KpvST15_NDM",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","Complete","KpvST15_NDM",,,,"MLST.klebsiella.15",,,,,,,,,,,,"genotype:ST15",,,,"Good","2019-05-29T00:00:00Z",,,"PRJNA483246","SAMN11793565","GCA_005885775.1",,"CP040593,CP040595,CP040598,CP040594,CP040596,CP040597,CP040599","Public Health England","Complete","Oxford Nanopore MiniION; Illumina HiSeq","200.0x","miniasm v. 0.2-r168-dirty; racon",,6,7,5897213,56.765186,1,5350091,88,9,,6052,95.36,92.1,0.88,99.78,,"throat",,"2016-12-19",2016,,"United Kingdom",,,,"Europe","United Kingdom",,"Human, Homo sapiens","Human",,"38","screen","Human",,,,"collected_by:Hospital in London","Klebsiella pneumoniae is known for its antibiotic resistance and for its virulence (referred to as hypervirulence), but until recently these two traits were not combined in the same organism. This project looks at 'high-risk clones' for antibiotic resistance that also carry a virulence plasmid, even having antibiotic resistance genes in that virulence plasmid. This is of serious public health concern.","2019-07-15T14:19:50.135Z","2019-07-15T14:19:50.135Z"
"72407.1378","Klebsiella pneumoniae subsp. pneumoniae strain UCO-490",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","UCO-490",,,,"MLST.klebsiella.258",,,,,,,,,,,,,,,,"Good","2019-06-12T00:00:00Z",,,"PRJNA546580","SAMN11961995","GCA_006335135.1",,"VDMX00000000","Universidad de Concepcion","WGS","Illumina HiSeq","30.0x","SPAdes v. MAY-2019",,,201,5946271,56.678715,13,119128,82,10,,6317,95.54,92.89,0.33,99.78,,"urine",,"2018-12",2018,,"Chile",,,,"South America","Chile: Concepcion",,"Human, Homo sapiens","Human",,,"Urinary tract infection","Human",,,,"collected_by:Sergio Mella","Klebsiella pneumoniae strain UCO-490 from urinary tract infection displaying hypermucoviscous phenotype","2019-09-29T23:47:19.619Z","2019-09-29T23:47:19.619Z"
"72407.1379","Klebsiella pneumoniae subsp. pneumoniae strain ATH25",,72407,"131567;2;3379134;1224;1236;91347;543;2890311;570;3390273;573;72407","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella/Raoultella group;Klebsiella;Klebsiella pneumoniae complex;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella pneumoniae","WGS","ATH25",,,,"MLST.klebsiella.258",,,,,,,,,,,,,,,,"Good","2019-07-30T00:00:00Z",,,"PRJNA553089","SAMN12228980","GCA_007655375.1",,"VJXD00000000","Monash University","WGS","Illumina MiSeq","31x","SPAdes v. 3.8.0",,,329,5748458,57.02239,46,35811,59,3,,5905,95.6,92.71,0.77,99.78,,"stool samples",,"2016",2016,,"Greece",,,,"Europe","Greece:Athens",,"Human, Homo sapiens","Human",,,"Pneumonia patient","Human",,,,"sample_type:Cell culture","Polymyxins (i.e. polymyxin B and colistin) are used as a last-line therapy to combatmultidrug-resistant (MDR) Klebsiella pneumoniae. Worryingly, polymyxin resistance inK. pneumoniae is increasingly reported worldwide. This study identified the geneticvariations responsible for high-level colistin resistance in MDR K. pneumoniae clinicalisolates.","2019-10-01T06:09:22.161Z","2019-10-01T06:09:22.161Z"
